timestamp,Address,bridged degen value,transaction_hash
2024-04-21T21:55:52.000000Z,0xe8d5F8f74d25291EA0B8C07667897c19745D111b,29999999776297800000000,0x987aa41900aa1603b4bd888ebc1b09feb650fcca3cc7c13adee5735599f1c742
2024-04-21T21:53:22.000000Z,0xee397E65b422a762d40fC3201a2F1C4743fA87B0,18541365422366567101,0x0f5f42c3144999403562afafa59607361ed0d43756546b57ac7d248d09d9b799
2024-04-21T21:49:52.000000Z,0xee397E65b422a762d40fC3201a2F1C4743fA87B0,18542789180275286947,0x2792100039fb95372bfa5737d3af31fbd9f130daacf15f63023af51ad3442c13
2024-04-21T21:33:06.000000Z,0xee397E65b422a762d40fC3201a2F1C4743fA87B0,36611105754986839753,0x067a514f1450963b210253c3a8659dc792bee523e8b844f89b43787e56a2a05a
2024-04-21T20:15:31.000000Z,0x8a4a50B13Fd2cb36FeB96c408CB98B4c9F2b8F25,9999999435401020000000,0xd85e6474f0a85bb3350ac90ce6fdca2cb689af86964ac25502eb0b2b487aac7d
2024-04-21T20:06:15.000000Z,0x8fEaFd5e0FCefdd2624906c0F913D563306aAe17,89200999404583940000000,0x672a471ea451ab308775b05b99c9306a240cb3bb04a0bad82634586b70d711b1
2024-04-21T20:03:30.000000Z,0x8fEaFd5e0FCefdd2624906c0F913D563306aAe17,99999999399216520000000,0xea7a1a5eb2a176b84302a55ccf62ae6dff91ed86d09154560c679d4c18fdce40
2024-04-21T19:26:58.000000Z,0x32bDF4755cd4FC1aD3D5a5a4234F437539eb0763,13748983744732700000000,0x8967ea9766896e1ec05477c74d2e315f2b741fc47278105a493373c689f092b4
2024-04-21T17:36:06.000000Z,0xD51eCc14D3A13B0daf1D8CfAf69F24Ff2f771714,2851999908811280000000,0xbc63b4a9819915361f433b37d0b121d18769449eb3e56fe9cc1f3ff3e894d772
2024-04-21T16:49:33.000000Z,0x4352CDe451EDa47bd2397C3591d13257589659E3,4849999939081700000000,0x6e1515ed0c76b346a5c84e100b0c4fc5480dc982b4c96a7abf3ab57caf8d3629
2024-04-21T15:17:27.000000Z,0x21D90E6F18f3848d9e45F34BdB4dfdde3FA09D1a,32999999962220700000000,0x77e6331dc73efba89cc065173c86e0984e7a1f969731ff75b94d68dcf39abfc4
2024-04-21T14:56:11.000000Z,0x29d0679104044e55a21F3358f4eCdD2F362DE477,2939584057036484463660,0x0ad813e46c73b7c7680bbad3c4bbc46bed0c6b5b7315521fe8ed0ef91119ad81
2024-04-21T09:26:05.000000Z,0x294CD7Db1DA684d6aB241a885fd94dB07129a2CC,599999971433820000000,0x78fc89a97dec30dce260edd65f50b38f8554e273b65f95df26cf4f9e7ba37b4f
2024-04-21T09:09:04.000000Z,0xD6cfB52041C3Da4d029708bD25bD487B015a56c8,1699999968722120000000,0x5c4b0088f53436f5e98d893559c571dd09167d9a23204b0ff86a3289b9517e68
2024-04-21T07:28:28.000000Z,0x3604D412ac580E3385b4b6A963D12bA02bf5e967,16999998200000000000,0x44bbce803d5b067ab4571bc9841b0e6508435c10b9a67624948f39e1246e5788
2024-04-21T06:04:18.000000Z,0x79B5a6A6740D2c8721fd567240a528328f830D02,104999998180200000000,0x0eb184125c9e3791093190d11b158ebb6bffa85632018dd5013152d515af04f3
2024-04-21T01:04:38.000000Z,0x9090a59659F2b150CF9bBcb144e9DF78c0D7ba46,56035999998200000000000,0xfb8e8f250ae445adf067f006e1a7c12d9f308f67a964dfaae24ce9dde2dff88b
2024-04-21T00:56:08.000000Z,0x226A1Dc08c24E217DDBBdF4298d41AF4B4D47cA6,999999998200000000000,0xe4200625d37ed3cb744d8ada74aee604cc6215bb14c615ecdf240276727d385b
2024-04-21T00:07:49.000000Z,0x98232fcC48C747025B94E4bA29d95f7BCaFFcbd1,7540708898200000000000,0x9c08410f330bb8db43d5bd6eb6ccf7ae03f4d1e89d9b79238560f41efb062ef1
2024-04-20T22:23:27.000000Z,0xBb7B10628633e9afEccb738c718CF62b0b7F19fA,547999998200000000000,0x01427e88a5ce1d9adf65f4d84815de34e1e50adb7f16d601afe42e3c91e29115
2024-04-20T22:12:41.000000Z,0xffc5BB3Ce21EBaF25648dEc737Ea96A2C1C38Bae,7058046323327985149887,0xfbfa9cfdabac30e752692f718c6252c654afc35c00dc267c54c1618c029ac71d
2024-04-20T22:06:41.000000Z,0xcbB3E0543C9BD83951821f8B5a68575Fb4cd2935,195999998200000000000,0x914fc95aa32730c1de93241ab661003bbde4b04f3aede42b48e4c2f0ef6b346c
2024-04-20T21:35:54.000000Z,0xCf33CED3FdaD5Fca68b2605C8788783b81259F24,1083999998200000000000,0x72744386d2c1854d1af30fa7dcb43a63a7e66a36393f05fc61546cfff0b44136
2024-04-20T21:26:08.000000Z,0xCf33CED3FdaD5Fca68b2605C8788783b81259F24,1730525337810011044963,0xa4d9f383237a3970a78f11a1ea59970d3e4226d21e35d9c57bad3a36d33506b7
2024-04-20T21:26:08.000000Z,0xCf33CED3FdaD5Fca68b2605C8788783b81259F24,1730525337810011044963,0xd2900108540ecca1cf0d930bde4c1640fc66561f6bfb3cd694440af2dbeac306
2024-04-20T20:47:20.000000Z,0xD355729683eC8DBdEcF59206e6604D5FeAB8d002,10938432898200000000000,0xc2096272b50f2c5fa8add295501165708b63fecd614b91153b5656b8807c6d1f
2024-04-20T20:39:05.000000Z,0x13F750Dd96148E98bD87d3c123d4a2A77102f8cb,1699999998200000000000,0x326c8f64086df642d49cd089022d86ba2db0d0dfb36363ca321515530b5ca1b5
2024-04-20T20:34:19.000000Z,0x7035461e3abc0bA636F062C8D806a7715852D47C,499999999998200000000000,0x27006f2529284668e195200e172369e1355043fc7dd0b82fbefbf925dc9e8645
2024-04-20T20:34:19.000000Z,0xD355729683eC8DBdEcF59206e6604D5FeAB8d002,274999998200000000000,0x7a5a256e4a163aa57d698f34181dd8cb44034b48c7514074b6d27969de94ce45
2024-04-20T20:29:04.000000Z,0x7035461e3abc0bA636F062C8D806a7715852D47C,9999999998200000000000,0x0061899703e398d9fee5acc7f24d9b98eb02e3699c16082237ace87707b0b980
2024-04-20T19:43:16.000000Z,0x83e36Bc67949514EF2D7d1bc77cf5EB79968d776,799999998098480000000,0x42e47dbdef4e434d1122c4aaa351f0344b7440446bb5046591cdec7996d21373
2024-04-20T19:41:01.000000Z,0x83e36Bc67949514EF2D7d1bc77cf5EB79968d776,779010725359164631315,0xa939f98daaac6b80072b15f046135767d34ef4df430cbc8d910437ca5f62d46a
2024-04-20T18:08:40.000000Z,0xA55fD888E524479A30e798b5F5980962e3333333,299999999998200000000000,0xb016f7f9ad4bd40a22a8c49d01d9e2558654364da222dbfd703fbfc3a405d66c
2024-04-20T18:00:54.000000Z,0x2EDE7660F310c62b318546A479edf496DF2E5d19,399999998200000000000,0xf4233bc2aa946097fbb29aa479314d10fbe9b13411ff778858830d9ed7d337db
2024-04-20T18:00:54.000000Z,0xb70BE06a15A7e823d687Ef6b3792729D4b4B556d,4499999998200000000000,0x91a07df787cca2d1e154136a8434e398df47c15cf343ad652bec823fed6b2a91
2024-04-20T17:58:39.000000Z,0xe9Aa0C9618bfb58f63C324A11F6dc43220fC8fEa,119999998200000000000,0xa99e545ab3aa497c4342e0b4539b14da9800b1b16d5c41a9230e038c84f65257
2024-04-20T17:38:22.000000Z,0x8e14eEE30FDB70255e2912778b3DCC1Ecd5AB2B4,15368876898200000000000,0xf16aa2e662d8cc58aadc4a4423203331db375b66e017685fa9a89ae03eb7b890
2024-04-20T17:26:51.000000Z,0x21D90E6F18f3848d9e45F34BdB4dfdde3FA09D1a,99999999998200000000000,0x5316167263051b0531ddbaa54a22b42a5de9e910566c7ba84be3012321cb21bd
2024-04-20T17:22:36.000000Z,0x0b00a6F4430737134c7D8e32FC9318cEbd62B9e8,399999998200000000000,0x59aca6fafb860d333ab4c38245a51fe6367bd875311c66f6ecea78bed0d1dbf4
2024-04-20T16:36:18.000000Z,0x5259dAf51a4311637216Ece9c005e6f551114A4B,270597334778534415120,0xaf5b6363d97c31ebfd976bf62c95b7920cb1c1cfb048b2a0d46f17f77d6fa10b
2024-04-20T16:22:48.000000Z,0x74b35A2FD229534d71C67C13Aa1C075b96a1E7dC,349999998200000000000,0x80beefa0fd8bc417e5ad86ea9c13bcc678c91b5ee84a70ec872bf66c81ba550b
2024-04-20T16:15:32.000000Z,0xB9f9954DC0Ac82009444CeDA38F8b6e0538B2C11,4787999998200000000000,0x929ab72a5e386bf1e544095eee4ddb338984fed9abc36c9b63d41b954a85cb62
2024-04-20T15:53:16.000000Z,0x0b825cFb066825FbB9164ab100eD973fbFDB86d4,2963999998200000000000,0x677826bd03bd3b6a11c252b30360b8ce9b16644cd39779e38baf744d1e31b73b
2024-04-20T15:48:45.000000Z,0x7f9B48021C6E6AEF86C6563Ab2FA031BDaeEc3A9,4499999998200000000000,0x1bad2c107d134bf9314c24c6850a01cc3a09f6a67f5b3f6a166807caab335f3f
2024-04-20T15:07:58.000000Z,0x9187a235c9BF67B19C9276D874Fd493Fa7c79654,5483999998200000000000,0x6d0241f43c27801ad497a3c035a02f36d80639c9f456ff5a244cf46fd1aa51fb
2024-04-20T15:01:27.000000Z,0x8E5d97337311d88D3BBF03aB7a6f99F5C80B5006,249999998200000000000,0x19ff60108162143551d689e62e700c2989fcd3efe878ae94f9b33f71079eeac6
2024-04-20T14:44:26.000000Z,0x8E5d97337311d88D3BBF03aB7a6f99F5C80B5006,19999998200000000000,0x9b35af279f3c508ab956c915b4075018f4bad472a28d98432853af691ed24212
2024-04-20T14:38:41.000000Z,0x9187a235c9BF67B19C9276D874Fd493Fa7c79654,362508933325907191989,0x3b203f872586f8a9527dadf11e9bc1b8d2f0b254e9c6fe76d08139cc510a2f77
2024-04-20T14:17:25.000000Z,0x9D4F9F6e997f51fCAf6896d5C9EdB778Cb78114b,362744795849953034029,0x9808eb68525e46a7212946fd0b667aa422872f42836f25ba2391fb6b578a95c1
2024-04-20T12:38:48.000000Z,0x21D90E6F18f3848d9e45F34BdB4dfdde3FA09D1a,66149999998200000000000,0xfaf4d6d44402d61b66c1fa8571fba6dece74c0d3af438a50664a890d82a40fb7
2024-04-20T12:28:32.000000Z,0x41A535Af3b7f1e5Df7c5A5B2c1605382AA4FB365,999999998200000000000,0x3a494c5422f7809b0b546887d3b1f5e18b5e69b034432618e69fa8991e82fe0a
2024-04-20T11:51:45.000000Z,0xffc5BB3Ce21EBaF25648dEc737Ea96A2C1C38Bae,14999999998200000000000,0x98d3ba9a9f88f77d6ace1a549fc8c0ac1a4e68b92206014dee37c29f20cf6014
2024-04-20T09:47:07.000000Z,0xbB54A1260A44D862523b8dc7682b5eBE36839BC8,19999999998200000000000,0x2f9cc37a3b9267f19de3aa2ee5bac8e86a165afb7252238475c9d876a47dd6a1
2024-04-20T09:27:36.000000Z,0x8B24b1686832757e2f6d640e11e88e7f0064594a,249999998200000000000,0xe29bfe4fecca8d3fd1627bb43e7974305c8f06b9191189edeeb78e9d00b34433
2024-04-20T08:12:46.000000Z,0xb42573ddb86b68429C8f791ED0F2B79d2ca95588,8642454270459716039619,0x5714a63d8937834e077273f4a38117667546940cfef194f103e485dd5e1e3844
2024-04-20T07:59:45.000000Z,0x42111cF98b9d91A0148F9313e875D3610953790e,19871999998200000000000,0x962ba4119dd15e564ae8b46d0973562044abdd962defaae1a30c18d9627e50b2
2024-04-20T07:54:14.000000Z,0xb42573ddb86b68429C8f791ED0F2B79d2ca95588,28296759185146749110695,0x6f6ff90e6008565d34cf6fa2bb18ccb83be7071a6a31cd8f6a08929a70cd513b
2024-04-20T06:19:06.000000Z,0xafb75CC463A6ad35D6Ed22c5dD47b23E29e9CeB0,18666999998200000000000,0x96cd2e31a89f8b07ee7f094eee683ac310ec5f06c8339fc416bb695aaed2f12a
2024-04-20T06:16:35.000000Z,0x3733a7e614383Ee460766d377f763d85E6A3Fb22,11267416752973235397266,0xf156a5d2b7b833e8fdf34558168796690aaf9a6cef359e3241cdfb62191ae78a
2024-04-20T05:39:19.000000Z,0xE64BE3E5dc9CE7ebBdEaF0Df29630Cbe7175C43c,80902999998200000000000,0x6270b9dd89cb362edf2af0a871b6053e0688bb70474e74c00975df7ecd15f4eb
2024-04-20T05:06:47.000000Z,0x3733a7e614383Ee460766d377f763d85E6A3Fb22,14637521726441200862464,0x4989fc495469b43f6f1af4bfece34db07391db246b653dd5e7d95f124dbd118d
2024-04-20T04:04:42.000000Z,0x160372d2966C793Df52CEC2AE29F2a4A3F72974d,19999999998200000000000,0xc61788a0c2441caa8545e4b88f74a7a3ab92ddab24e7600e72078f8ca1240dca
2024-04-20T03:07:54.000000Z,0xD355729683eC8DBdEcF59206e6604D5FeAB8d002,5822999998200000000000,0x9335b8b35917267906abecd4aa96c1e78187c03c46194884d80dcad5f181d58b
2024-04-20T03:05:23.000000Z,0x589056e31f173F8367852Bc88E3D942e46c6E2B1,234922557116757418262378,0x6044cfc49e17c705ea0af54b17268add72b8c51446b511a04593b3d71eb3ec86
2024-04-20T02:53:38.000000Z,0xc8583Fa45B2EeD1039c70D5D63919501bbc076B4,6148421341720775587094,0xa6fa4a2db03befceff83db4c87a57ef43cd3827e53ed39c22e4613dc6421d3a3
2024-04-20T02:53:38.000000Z,0x35a9A4fEde2f889e3E2d8529722a233B7A6aFea6,599999998200000000000,0x01b8a216cac4700743e2fe9edfd377fabd60b06d582324598730d2da263561cc
2024-04-20T02:47:52.000000Z,0xb9A966bE5C18Ea220C515ffd30c3B674D680E908,2651692041774278827615,0x5b4292c187571b8dc608fb95890010846c63a86d63a8ca9481defc769463a9a3
2024-04-20T02:36:37.000000Z,0x12615d86f93f58137eC12E40012cFc57543bEECf,130544537973617249139344,0x48163b1199aafb78a751cfbe3a0bafff8a1c83c2a97a8a5be32dd2bbf5ab8e42
2024-04-20T02:27:36.000000Z,0x12615d86f93f58137eC12E40012cFc57543bEECf,130875313675729305828962,0xddf112ddc41c4de35b50f066773ebc250ac14ff65d126f73271c7aa911b88ed0
2024-04-20T01:58:49.000000Z,0xb2d768011C9c599C5e90ce5D252c4164861f2153,742866077069208109916091,0xa2054c70e31efe0e970f5757c9ae8d08efa689a38ffb04dfc6d9926f6556e7bf
2024-04-20T01:45:33.000000Z,0x51545deE0671B910b8F12de6760a83f781922030,9999999622024660000000,0xabeda2dc9de0851ff07666aeffffc3c270151baa581cd8961f2e96059603037a
2024-04-20T00:54:39.000000Z,0xC19e51A53fD2457Aa4d3E3E811b5823750C9429B,37222995808743380000000,0xe5c7a75208f82154e0b37e6970d76007223e303e06eb45df10dad7e4b75d4b2a
2024-04-19T23:20:33.000000Z,0x2b49B00c70DFd2b63c7f54745884fd741445bb3A,61898001667360000000,0x6b84db02e42b9c2f4cba5833bc82484baf4c568daae5413e8d4a39f32cbf91ef
2024-04-19T21:29:40.000000Z,0x79B5a6A6740D2c8721fd567240a528328f830D02,612200520845060000000,0xe5b14a8bc78c8462fb3e6260e04ae14be4dd4e972b05083ce3d9d95a5fd573cd
2024-04-19T20:42:52.000000Z,0xCf33CED3FdaD5Fca68b2605C8788783b81259F24,4506084711551997119383,0x79a5f0b144e23a7fc1d171fcf5257c849a5e8494eade7b957d95b617c0a46492
2024-04-19T20:34:21.000000Z,0xB420daCc3A5F85D75303e2fC0F6E64CA705aeEc7,6841999728743780000000,0xfaab2ce802b30cd96a4c2db0ab6212e5895458ffa5f5940f0b64e9cf6a0ae66d
2024-04-19T20:21:20.000000Z,0x1CAE25A24e5aBA6759175620917001FF7Cb9Cb56,357961422799273356108,0xde171298b866f7d82897bb9d15add5d2d5ac2b37b85a4e77b7da4572d1631d28
2024-04-19T19:47:33.000000Z,0x3b4998B2C5A386369336E0f4cE7aedA2DC876888,51499999966973240000000,0x4d33230731a014644bb63d20e9872c3d01d40556f70660aeb90b9f1683125cb2
2024-04-19T19:32:17.000000Z,0xd137cbD64F1c3DE3eb7E14fD4cdfa87eBa909A29,59999999976393180000000,0x07b97841ec95df3f3e1d26c6e08d08d5defc8cd0fb40f7911836f76560e96f4b
2024-04-19T19:30:31.000000Z,0xB420daCc3A5F85D75303e2fC0F6E64CA705aeEc7,2551999976234960000000,0x90eced7fdd60018d6e857b57fd0de9428bf18287d761d33c5b76492fec13b9b3
2024-04-19T19:26:16.000000Z,0xD51eCc14D3A13B0daf1D8CfAf69F24Ff2f771714,365999974351800000000,0x658f55ad1fcde99bf2a6c7b61b40ddb6d30981d1b32831d08fc9b41b386393d3
2024-04-19T18:18:41.000000Z,0x374248801865eeb324A76ae9CbF5D10Cf6aA5e8a,30656999950047660000000,0xaca8ddc77c8d5dfe57da8f703d405f559977964f74cb9349ef85800a8a47c777
2024-04-19T18:11:56.000000Z,0x00173C4cB23E6d876fcb036bA954A2F9cfCafA19,1799999946035280000000,0xb303a7074b61a0c146f17b907cb58ccf28ee245ac4d00c4d91438e0c507a9ee6
2024-04-19T16:30:41.000000Z,0xDC5b7B96dCf853a378bf7faaEab958CCc8DDCEd8,2789999998200000000000,0x9714c8188ec78cf7da947380c025f0bf5eecd8e796612387ebc2c13d0d0ede44
2024-04-19T16:11:17.000000Z,0xDC5b7B96dCf853a378bf7faaEab958CCc8DDCEd8,1379999998200000000000,0x64601d77b0acf6ac13b9c6a83059016ac602b2a4e9bd228394a591b7c9de6581
2024-04-19T15:42:20.000000Z,0xb2d768011C9c599C5e90ce5D252c4164861f2153,1529999998200000000000,0x52efb2674a707d803799cd175189135e516aaba107c0b1016f4f7f9598cd6069
2024-04-19T14:53:12.000000Z,0xD51eCc14D3A13B0daf1D8CfAf69F24Ff2f771714,9988999998200000000000,0x0c774f4ded8ffafe2223e2f2881e1af8dbffeb0764a3a34711b3b997e751a085
2024-04-19T14:11:38.000000Z,0x4702f25D0870fb2B3eFD50742d93243F57b7262b,10399999998090380000000,0xa64274476e90e627960eb92a63db419eb8ac3c825b33f68409be2a70c13da906
2024-04-19T13:58:17.000000Z,0x2d2CaDF39F7c1856fB15b8CB2d5A39808b2CBd89,4999999998200000000000,0xfd2ffd30ba8eef0d305e1a879bd8db150d125ede10249e9ff2052142776f5a29
2024-04-19T13:46:57.000000Z,0x4702f25D0870fb2B3eFD50742d93243F57b7262b,9999999998200000000000,0x91d98e49a29a14934365fb1fb2aea563fb54c38110e05a63c238ae004e236db6
2024-04-19T12:56:04.000000Z,0x21D90E6F18f3848d9e45F34BdB4dfdde3FA09D1a,99999999998200000000000,0x39f4459f1f46a6f9e1a3f424f8698fd37faad58c3194f6f9a108718b2c62d5c1
2024-04-19T12:08:43.000000Z,0xD51eCc14D3A13B0daf1D8CfAf69F24Ff2f771714,4953999998200000000000,0x545e42510f3f9c89c9d1b3465596dace3c7a43a103cb97b0d61be5311090c08c
2024-04-19T11:36:29.000000Z,0xF9d99A25AC7F139163CE4CBBe67AAB40EE2ECA84,15088424266949092027841,0x98a52d58239592b62fc44c8763dace1d173d9150b25559f974c0c9a45d0c36d4
2024-04-19T10:34:46.000000Z,0x153a62F346f5f6Cf59E3bA2F64d4a90f538D1e63,31499999998200000000000,0xe16440d49f8e7b1d9dd00e5ecbd257c80846074bfa2768b981a7e3448a02f543
2024-04-19T10:29:44.000000Z,0x47e92b5BAcc39Ad01d24BAc3C25309e4ee293c5E,99999998200000000000,0xf6557ac7c4ef2d2c6bda8af95d5f7f529c82bc110abd0f603fc0ffc6af95371d
2024-04-19T09:50:51.000000Z,0x93ea112D968599EA0438F622E40bc6B6CB1b9983,7699999998200000000000,0xdffff091c12e55e1e92db605a1005229760517d1bf48515fd0afafb9d1d5547f
2024-04-19T09:41:31.000000Z,0x93ea112D968599EA0438F622E40bc6B6CB1b9983,29999999998200000000000,0x3315bcdd8af5f4b1e04b2c1b5156f8c57baeed34dad2dcfbdb41009c58da7750
2024-04-19T08:22:40.000000Z,0xC945795C0eAaB92FD63CE49d70b61d77B84F52cA,239999999998200000000000,0xf5b1e3bebb1d82428e954f8f7784fceb1f2b10b20ee17d29e183f6437c105982
2024-04-19T07:59:15.000000Z,0x3733a7e614383Ee460766d377f763d85E6A3Fb22,16811289934866375882239,0x234ded0e805387c883b93685b734b5331910b62e7d500a7d87ce874bb159dbd5
2024-04-19T07:13:25.000000Z,0x21D90E6F18f3848d9e45F34BdB4dfdde3FA09D1a,99999999998200000000000,0xa84ed2dbd503cf87edcfc947371cb09575231d71206eb15967315503fd6b3255
2024-04-19T05:42:30.000000Z,0x08DCAB1C92F2A2E3245940F116B225B575884697,1499999998200000000000,0x819b86ea21a67b27623dff2df55a9560d803663ceb606790f0d285c070997ab7
2024-04-19T04:29:43.000000Z,0xf3E22c9776a67F234466c4A4A54efb51cb414CC7,9999999998200000000000,0x5eb5a874d0bd62f50be4435e9017a2a8e57ae89ef4f9da30981a85c4380e17a8
2024-04-19T04:26:11.000000Z,0x62A8fA898f6f58A0c59f67B0c2684849dE68bF12,94999999998200000000000,0x1d630627cc3e0c60b7936912e9929af9113ee081d2596ad6f29399d64863098d
2024-04-19T00:51:02.000000Z,0x21D90E6F18f3848d9e45F34BdB4dfdde3FA09D1a,99999999998200000000000,0x0f78bcd853396187286a25e82894ba278330f5913c7ef9332263930b64558308
2024-04-18T23:42:46.000000Z,0xbd7bB0140B954427650868009d0b0B65fF7b4480,329999999997920280000000,0xc8eb7ab4fd493e9d0ba1590826f9e27f8c6358a84ce3a5c27547074de27912dd
2024-04-18T21:01:33.000000Z,0xBDFD22E5828c6B95ae6F4376209786189a181E83,199999999998200000000000,0x630fd259e685da828cb160d5ea8a77e1e24b7fe6f3cb29d23663d708217d9e04
2024-04-18T18:52:03.000000Z,0x21D90E6F18f3848d9e45F34BdB4dfdde3FA09D1a,99999999998200000000000,0xc94f3eea4dab5103c41705ca9e8ae9dc526a6bab951a73866d8f13d5a4028b8b
2024-04-18T18:09:59.000000Z,0x710cA52e9a7a3E2a26999CAd2D9F38955403510e,1671798597602940000000,0xe87661fd78cee9943ec1caa0699f157413f09919bd406de7b1db22168383810a
